mysql> SELECT * FROM PLAYERS;
+-------+--------+--------+------------+--------------------------------+------------------+----------------------------+
| nflId | height | weight | birthDate  | collegeName                    | officialPosition | displayName                |
| 45056 | 5-Jun  |    320 | 3/4/1994   | Baylor                         | G                | Kyle Fuller                |
| 45062 | 11-May |    222 | 9/16/1994  | Oklahoma State                 | RB               | Chris Carson               |
| 45063 | 4-Jun  |    270 | 11/1/1993  | Eastern Michigan               | DE               | Pat O'Connor               |
| 45069 | 5-Jun  |    260 | 1/27/1994  | San Diego State                | G                | Daniel Brunskill           |
| 45094 | 4-Jun  |    232 | 11/23/1994 | Oregon                         | TE               | Johnny Mundt               |
| 45102 | 2-Jun  |    214 | 12/18/1994 | Old Dominion                   | WR               | Zach Pascal                |
| 45142 | 3-Jun  |    256 | 11/22/1994 | Washington                     | TE               | Darrell Daniels            |
| 45159 | 11-May |    212 | 2/26/1995  | Temple                         | QB               | Phillip Walker             |
| 45185 | 1-Jun  |    203 | 8/4/1995   | Eastern Washington             | WR               | Kendrick Bourne            |
| 45186 | 10-May |    190 | 2/28/1995  | Georgia Southern               | RB               | Matt Breida                |
| 45203 | 5-Jun  |    250 | 2/18/1995  | Louisiana State                | DE               | Tashawn Bower              |
| 45215 | 1-Jun  |    230 | 9/26/1994  | Cincinnati                     | OLB              | Eric Wilson                |
| 45217 | 3-Jun  |    248 | 9/5/1995   | Nebraska                       | TE               | Cethan Carter              |
| 45223 | Jun-00 |    235 | 1/5/1994   | Illinois                       | ILB              | Hardy Nickerson            |
| 45226 | 3-Jun  |    345 | 5/2/1994   | Colorado                       | NT               | Josh Tupou                 |
| 45244 | 2-Jun  |    221 | 8/23/1990  | Brigham Young                  | QB               | Taysom Hill                |
| 45255 | 1-Jun  |    180 | 12/12/1993 | Chattanooga                    | WR               | C.J. Board                 |
| 45267 | 4-Jun  |    212 | 11/23/1993 | Utah                           | WR               | Tim Patrick                |
| 45268 | 3-Jun  |    311 | 5/27/1994  | Maine                          | FB               | Patrick Ricard             |
| 45274 | 5-Jun  |    300 | 4/12/1994  | Vanderbilt                     | DE               | Adam Butler                |
| 45281 | 4-Jun  |    245 | 11/18/1993 | Wyoming                        | TE               | Jacob Hollister            |
| 45286 | 2-Jun  |    252 | 9/24/1992  | Brigham Young                  | ILB              | Harvey Langi               |
| 45287 | 9-May  |    190 | 8/23/1995  | Valdosta State                 | CB               | Kenny Moore                |
| 45302 | 11-May |    188 | 4/10/1995  | Nevada-Las Vegas               | CB               | Torry McTyer               |
| 45321 | 6-Jun  |    256 | 5/28/1993  | Laval, Can.                    | TE               | Antony Auclair             |
| 45330 | 2-Jun  |    200 | 6/25/1994  | Iowa                           | CB               | Greg Mabin                 |
| 45335 | Jun-00 |    189 | 7/22/1995  | Duke                           | CB               | Breon Borders              |
| 45339 | 6-Jun  |    258 | 5/4/1994   | Oregon                         | TE               | Pharaoh Brown              |
| 45346 | 4-Jun  |    339 | 7/15/1994  | Southern California            | G                | Jordan Simmons             |
| 45355 | 2-Jun  |    246 | 2/19/1995  | Harvard                        | TE               | Anthony Firkser            |
| 45369 | 4-Jun  |    210 | 8/14/1995  | Hawaii                         | WR               | Marcus Kemp                |
| 45395 | 10-May |    190 | 7/13/1993  | Memphis                        | CB               | Arthur Maulet              |
| 45414 | 3-Jun  |    325 | 6/8/1994   | UCLA                           | DT               | Eli Ankou                  |
| 45481 | 5-Jun  |    243 | 3/15/1995  | Texas A&amp;M                  | TE               | Ricky Seals-Jones          |
| 45532 | 5-Jun  |    260 | 7/16/1994  | Oklahoma State                 | TE               | Blake Jarwin               |
| 45533 | Jun-00 |    231 | 2/21/1994  | Northwestern                   | ILB              | Joseph Jones               |
| 45536 | 3-Jun  |    225 | 11/21/1993 | Central Michigan               | QB               | Cooper Rush                |
| 45550 | 6-Jun  |    329 | 2/10/1995  | Massachusetts                  | T                | Elijah Wilkinson           |
| 45555 | 1-Jun  |    194 | 4/20/1993  | Kentucky Wesleyan              | WR               | Keelan Cole                |
| 45571 | 2-Jun  |    196 | 1/6/1995   | Brigham Young                  | CB               | Michael Davis              |
| 45573 | 10-May |    200 | 5/17/1995  | Western State, Colo.           | RB               | Austin Ekeler              |
| 45594 | 4-Jun  |    255 | 12/15/1993 | Temple                         | TE               | Colin Thompson             |
| 45599 | 10-May |    220 | 11/2/1994  | Wisconsin                      | RB               | Corey Clement              |
| 45607 | 11-May |    190 | 7/12/1995  | Houston                        | WR               | Greg Ward                  |
| 45630 | 7-Jun  |    317 | 5/16/1994  | Toledo                         | T                | Storm Norton               |
| 45635 | 5-Jun  |    237 | 4/30/1994  | Indiana State                  | TE               | Robert Tonyan              |
| 45719 | 10-May |    205 | 5/4/1994   | Wisconsin                      | RB               | Dare Ogunbowale            |
| 45785 | 6-Jun  |    220 | 3/15/1995  | Wisconsin-Platteville          | TE               | Dan Arnold                 |
| 46070 | 1-Jun  |    215 | 4/14/1995  | Oklahoma                       | QB               | Baker Mayfield             |
| 46071 | 11-May |    233 | 2/9/1997   | Penn State                     | RB               | Saquon Barkley             |
| 46072 | 3-Jun  |    225 | 6/5/1997   | Southern California            | QB               | Sam Darnold                |
| 46073 | 11-May |    191 | 4/28/1997  | Ohio State                     | CB               | Denzel Ward                |
| 46074 | 4-Jun  |    275 | 6/24/1996  | North Carolina State           | OLB              | Bradley Chubb              |
| 46075 | 5-Jun  |    330 | 3/19/1996  | Notre Dame                     | G                | Quenton Nelson             |
| 46076 | 5-Jun  |    237 | 5/21/1996  | Wyoming                        | QB               | Josh Allen                 |
| 46077 | Jun-00 |    230 | 4/8/1997   | Georgia                        | ILB              | Roquan Smith               |
| 46078 | 8-Jun  |    315 | 1/12/1995  | Notre Dame                     | T                | Mike McGlinchey            |
| 46079 | 4-Jun  |    226 | 2/10/1997  | UCLA                           | QB               | Josh Rosen                 |
| 46080 | 1-Jun  |    207 | 11/17/1996 | Alabama                        | SS               | Minkah Fitzpatrick         |
| 46081 | 4-Jun  |    347 | 2/5/1995   | Washington                     | NT               | Vita Vea                   |
| 46082 | 3-Jun  |    320 | 5/27/1997  | Alabama                        | DT               | Daron Payne                |
| 46083 | 6-Jun  |    265 | 9/4/1996   | Texas-San Antonio              | DE               | Marcus Davenport           |
| 46084 | 8-Jun  |    325 | 10/9/1995  | UCLA                           | T                | Kolton Miller              |
| 46085 | 5-Jun  |    250 | 5/2/1998   | Virginia Tech                  | MLB              | Tremaine Edmunds           |
| 46086 | 2-Jun  |    215 | 8/3/1996   | Florida State                  | FS               | Derwin James               |
| 46087 | 10-May |    196 | 2/9/1997   | Louisville                     | CB               | Jaire Alexander            |
| 46088 | 4-Jun  |    256 | 2/8/1996   | Boise State                    | OLB              | Leighton Vander Esch       |
| 46089 | 5-Jun  |    311 | 5/17/1996  | Arkansas                       | C                | Frank Ragnow               |
| 46090 | 4-Jun  |    312 | 10/11/1994 | Ohio State                     | C                | Billy Price                |
| 46091 | 2-Jun  |    234 | 11/8/1995  | Alabama                        | ILB              | Rashaan Evans              |
| 46092 | 2-Jun  |    310 | 12/9/1995  | Georgia                        | T                | Isaiah Wynn                |
| 46093 | 11-May |    215 | 4/14/1997  | Maryland                       | WR               | D.J. Moore                 |
| 46094 | 4-Jun  |    245 | 8/24/1993  | South Carolina                 | TE               | Hayden Hurst               |
| 46095 | 1-Jun  |    190 | 12/20/1994 | Alabama                        | WR               | Calvin Ridley              |
| 46096 | 11-May |    220 | 2/2/1996   | San Diego State                | RB               | Rashaad Penny              |
| 46097 | 1-Jun  |    217 | 1/20/1997  | Virginia Tech                  | SS               | Terrell Edmunds            |
| 46098 | 4-Jun  |    291 | 3/11/1996  | Florida                        | DT               | Taven Bryan                |
| 46099 | 10-May |    191 | 2/11/1997  | Central Florida                | CB               | Mike Hughes                |
| 46100 | 11-May |    215 | 2/17/1995  | Georgia                        | RB               | Sony Michel                |
| 46101 | 2-Jun  |    212 | 1/7/1997   | Louisville                     | QB               | Lamar Jackson              |
| 46102 | 4-Jun  |    305 | 9/5/1995   | Nevada                         | G                | Austin Corbett             |
| 46103 | 2-Jun  |    327 | 9/2/1995   | Texas-El Paso                  | G                | Will Hernandez             |
| 46104 | 11-May |    225 | 12/27/1995 | Georgia                        | RB               | Nick Chubb                 |
| 46105 | 2-Jun  |    230 | 7/27/1995  | South Carolina State           | MLB              | Shaquille Leonard          |
| 46106 | 6-Jun  |    315 | 3/25/1996  | Auburn                         | T                | Braden Smith               |
| 46107 | 11-May |    208 | 8/3/1997   | Southern California            | RB               | Ronald Jones               |
